G456-G456 H633-H633 {'weight': 0.9, 'layer': 3}
G469-G469 G553-G553 {'weight': 1, 'layer': 1}
G647-G647 G725-G725 {'weight': 1, 'layer': 1}
G13-G13 G254-G254 {'weight': 1, 'layer': 1}
G13-G13 G482-G482 {'weight': 1, 'layer': 1}
G254-G254 H758-H758 {'weight': 0.9, 'layer': 3}
G16-G16 G39-G39 {'weight': 1, 'layer': 1}
G16-G16 G74-G74 {'weight': 1, 'layer': 1}
G16-G16 G116-G116 {'weight': 1, 'layer': 1}
G16-G16 G133-G133 {'weight': 1, 'layer': 1}
G16-G16 G166-G166 {'weight': 1, 'layer': 1}
G16-G16 G202-G202 {'weight': 1, 'layer': 1}
G16-G16 G249-G249 {'weight': 1, 'layer': 1}
G16-G16 G292-G292 {'weight': 1, 'layer': 1}
G16-G16 G342-G342 {'weight': 1, 'layer': 1}
G16-G16 G407-G407 {'weight': 1, 'layer': 1}
G16-G16 G484-G484 {'weight': 1, 'layer': 1}
G16-G16 G507-G507 {'weight': 1, 'layer': 1}
G16-G16 G836-G836 {'weight': 1, 'layer': 1}
G17-G17 G813-G813 {'weight': 1, 'layer': 1}
G17-G17 H678-H678 {'weight': 0.9, 'layer': 3}
G17-G17 H523-H523 {'weight': 0.9, 'layer': 3}
G22-G22 G29-G29 {'weight': 1, 'layer': 1}
G22-G22 G61-G61 {'weight': 1, 'layer': 1}
G22-G22 G95-G95 {'weight': 1, 'layer': 1}
G22-G22 G226-G226 {'weight': 1, 'layer': 1}
G22-G22 G234-G234 {'weight': 1, 'layer': 1}
G22-G22 G291-G291 {'weight': 1, 'layer': 1}
G22-G22 G297-G297 {'weight': 1, 'layer': 1}
G22-G22 G333-G333 {'weight': 1, 'layer': 1}
G22-G22 H542-H542 {'weight': 0.9, 'layer': 3}
G187-G187 G267-G267 {'weight': 1, 'layer': 1}
G315-G315 G433-G433 {'weight': 1, 'layer': 1}
G315-G315 G760-G760 {'weight': 1, 'layer': 1}
G315-G315 G808-G808 {'weight': 1, 'layer': 1}
G366-G366 G635-G635 {'weight': 1, 'layer': 1}
G366-G366 G821-G821 {'weight': 1, 'layer': 1}
G379-G379 G692-G692 {'weight': 1, 'layer': 1}
G567-G567 H310-H310 {'weight': 0.9, 'layer': 3}
G576-G576 G905-G905 {'weight': 1, 'layer': 1}
G953-G953 G967-G967 {'weight': 1, 'layer': 1}
G39-G39 G773-G773 {'weight': 1, 'layer': 1}
G39-G39 G795-G795 {'weight': 1, 'layer': 1}
G74-G74 G977-G977 {'weight': 1, 'layer': 1}
G116-G116 G385-G385 {'weight': 1, 'layer': 1}
G116-G116 G461-G461 {'weight': 1, 'layer': 1}
G116-G116 H772-H772 {'weight': 0.9, 'layer': 3}
G133-G133 G223-G223 {'weight': 1, 'layer': 1}
G133-G133 H71-H71 {'weight': 0.9, 'layer': 3}
G166-G166 G414-G414 {'weight': 1, 'layer': 1}
G166-G166 G474-G474 {'weight': 1, 'layer': 1}
G249-G249 G452-G452 {'weight': 1, 'layer': 1}
G249-G249 G649-G649 {'weight': 1, 'layer': 1}
G249-G249 G879-G879 {'weight': 1, 'layer': 1}
G249-G249 G956-G956 {'weight': 1, 'layer': 1}
G292-G292 G937-G937 {'weight': 1, 'layer': 1}
G342-G342 G580-G580 {'weight': 1, 'layer': 1}
G342-G342 H703-H703 {'weight': 0.9, 'layer': 3}
G407-G407 G868-G868 {'weight': 1, 'layer': 1}
G407-G407 G886-G886 {'weight': 1, 'layer': 1}
G484-G484 H124-H124 {'weight': 0.9, 'layer': 3}
G507-G507 G924-G924 {'weight': 1, 'layer': 1}
G18-G18 G33-G33 {'weight': 1, 'layer': 1}
G18-G18 G35-G35 {'weight': 1, 'layer': 1}
G18-G18 G246-G246 {'weight': 1, 'layer': 1}
G18-G18 G600-G600 {'weight': 1, 'layer': 1}
G18-G18 G972-G972 {'weight': 1, 'layer': 1}
G33-G33 G241-G241 {'weight': 1, 'layer': 1}
G33-G33 G278-G278 {'weight': 1, 'layer': 1}
G33-G33 G573-G573 {'weight': 1, 'layer': 1}
G33-G33 H985-H985 {'weight': 0.9, 'layer': 3}
G35-G35 H643-H643 {'weight': 0.9, 'layer': 3}
G105-G105 G113-G113 {'weight': 1, 'layer': 1}
G105-G105 G143-G143 {'weight': 1, 'layer': 1}
G105-G105 G465-G465 {'weight': 1, 'layer': 1}
G682-G682 G710-G710 {'weight': 1, 'layer': 1}
G32-G32 H591-H591 {'weight': 0.9, 'layer': 3}
G165-G165 G203-G203 {'weight': 1, 'layer': 1}
G165-G165 G319-G319 {'weight': 1, 'layer': 1}
G165-G165 G344-G344 {'weight': 1, 'layer': 1}
G165-G165 G501-G501 {'weight': 1, 'layer': 1}
G165-G165 H663-H663 {'weight': 0.9, 'layer': 3}
G195-G195 G380-G380 {'weight': 1, 'layer': 1}
G728-G728 H780-H780 {'weight': 0.9, 'layer': 3}
G40-G40 G112-G112 {'weight': 1, 'layer': 1}
G40-G40 G239-G239 {'weight': 1, 'layer': 1}
G40-G40 G275-G275 {'weight': 1, 'layer': 1}
G40-G40 G936-G936 {'weight': 1, 'layer': 1}
G427-G427 H627-H627 {'weight': 0.9, 'layer': 3}
G29-G29 G192-G192 {'weight': 1, 'layer': 1}
G29-G29 G392-G392 {'weight': 1, 'layer': 1}
G29-G29 G583-G583 {'weight': 1, 'layer': 1}
G61-G61 G252-G252 {'weight': 1, 'layer': 1}
G95-G95 G101-G101 {'weight': 1, 'layer': 1}
G95-G95 G149-G149 {'weight': 1, 'layer': 1}
G95-G95 G806-G806 {'weight': 1, 'layer': 1}
G95-G95 H335-H335 {'weight': 0.9, 'layer': 3}
G234-G234 G611-G611 {'weight': 1, 'layer': 1}
G291-G291 G780-G780 {'weight': 1, 'layer': 1}
G291-G291 H372-H372 {'weight': 0.9, 'layer': 3}
G41-G41 G85-G85 {'weight': 1, 'layer': 1}
G41-G41 G304-G304 {'weight': 1, 'layer': 1}
G41-G41 G460-G460 {'weight': 1, 'layer': 1}
G41-G41 G641-G641 {'weight': 1, 'layer': 1}
G41-G41 H378-H378 {'weight': 0.9, 'layer': 3}
G53-G53 G92-G92 {'weight': 1, 'layer': 1}
G53-G53 G97-G97 {'weight': 1, 'layer': 1}
G53-G53 G158-G158 {'weight': 1, 'layer': 1}
G53-G53 G222-G222 {'weight': 1, 'layer': 1}
G53-G53 G255-G255 {'weight': 1, 'layer': 1}
G53-G53 G369-G369 {'weight': 1, 'layer': 1}
G53-G53 G419-G419 {'weight': 1, 'layer': 1}
G53-G53 G493-G493 {'weight': 1, 'layer': 1}
G53-G53 G504-G504 {'weight': 1, 'layer': 1}
G53-G53 G612-G612 {'weight': 1, 'layer': 1}
G53-G53 G666-G666 {'weight': 1, 'layer': 1}
G53-G53 G671-G671 {'weight': 1, 'layer': 1}
G53-G53 G807-G807 {'weight': 1, 'layer': 1}
G53-G53 G869-G869 {'weight': 1, 'layer': 1}
G53-G53 H639-H639 {'weight': 0.9, 'layer': 3}
G228-G228 G686-G686 {'weight': 1, 'layer': 1}
G228-G228 H804-H804 {'weight': 0.9, 'layer': 3}
G652-G652 H356-H356 {'weight': 0.9, 'layer': 3}
G44-G44 G481-G481 {'weight': 1, 'layer': 1}
G44-G44 G520-G520 {'weight': 1, 'layer': 1}
G135-G135 G190-G190 {'weight': 1, 'layer': 1}
G135-G135 G224-G224 {'weight': 1, 'layer': 1}
G135-G135 G361-G361 {'weight': 1, 'layer': 1}
G135-G135 G391-G391 {'weight': 1, 'layer': 1}
G135-G135 G406-G406 {'weight': 1, 'layer': 1}
G135-G135 G603-G603 {'weight': 1, 'layer': 1}
G135-G135 G681-G681 {'weight': 1, 'layer': 1}
G135-G135 G719-G719 {'weight': 1, 'layer': 1}
G468-G468 G712-G712 {'weight': 1, 'layer': 1}
G468-G468 H102-H102 {'weight': 0.9, 'layer': 3}
G468-G468 H924-H924 {'weight': 0.9, 'layer': 3}
G491-G491 H833-H833 {'weight': 0.9, 'layer': 3}
G722-G722 H434-H434 {'weight': 0.9, 'layer': 3}
G58-G58 G306-G306 {'weight': 1, 'layer': 1}
G58-G58 G389-G389 {'weight': 1, 'layer': 1}
G83-G83 G131-G131 {'weight': 1, 'layer': 1}
G83-G83 H424-H424 {'weight': 0.9, 'layer': 3}
G132-G132 G157-G157 {'weight': 1, 'layer': 1}
G132-G132 G220-G220 {'weight': 1, 'layer': 1}
G132-G132 G490-G490 {'weight': 1, 'layer': 1}
G153-G153 G933-G933 {'weight': 1, 'layer': 1}
G328-G328 G334-G334 {'weight': 1, 'layer': 1}
G357-G357 G820-G820 {'weight': 1, 'layer': 1}
G357-G357 H646-H646 {'weight': 0.9, 'layer': 3}
G527-G527 G788-G788 {'weight': 1, 'layer': 1}
G537-G537 G685-G685 {'weight': 1, 'layer': 1}
G537-G537 H539-H539 {'weight': 0.9, 'layer': 3}
G537-G537 H349-H349 {'weight': 0.9, 'layer': 3}
G658-G658 H988-H988 {'weight': 0.9, 'layer': 3}
G687-G687 G772-G772 {'weight': 1, 'layer': 1}
G687-G687 H238-H238 {'weight': 0.9, 'layer': 3}
G192-G192 G253-G253 {'weight': 1, 'layer': 1}
G192-G192 G402-G402 {'weight': 1, 'layer': 1}
G192-G192 G525-G525 {'weight': 1, 'layer': 1}
G241-G241 G723-G723 {'weight': 1, 'layer': 1}
G278-G278 G388-G388 {'weight': 1, 'layer': 1}
G34-G34 G256-G256 {'weight': 1, 'layer': 1}
G34-G34 G450-G450 {'weight': 1, 'layer': 1}
G450-G450 G716-G716 {'weight': 1, 'layer': 1}
G213-G213 G514-G514 {'weight': 1, 'layer': 1}
G372-G372 H901-H901 {'weight': 0.9, 'layer': 3}
G119-G119 G421-G421 {'weight': 1, 'layer': 1}
G119-G119 G505-G505 {'weight': 1, 'layer': 1}
G196-G196 H477-H477 {'weight': 0.9, 'layer': 3}
G196-G196 H413-H413 {'weight': 0.9, 'layer': 3}
G795-G795 H115-H115 {'weight': 0.9, 'layer': 3}
G795-G795 H859-H859 {'weight': 0.9, 'layer': 3}
G112-G112 G172-G172 {'weight': 1, 'layer': 1}
G275-G275 G447-G447 {'weight': 1, 'layer': 1}
G275-G275 G462-G462 {'weight': 1, 'layer': 1}
G85-G85 G175-G175 {'weight': 1, 'layer': 1}
G85-G85 G191-G191 {'weight': 1, 'layer': 1}
G85-G85 H549-H549 {'weight': 0.9, 'layer': 3}
G460-G460 G643-G643 {'weight': 1, 'layer': 1}
G71-G71 G93-G93 {'weight': 1, 'layer': 1}
G71-G71 G123-G123 {'weight': 1, 'layer': 1}
G71-G71 G332-G332 {'weight': 1, 'layer': 1}
G71-G71 G459-G459 {'weight': 1, 'layer': 1}
G211-G211 G895-G895 {'weight': 1, 'layer': 1}
G76-G76 G362-G362 {'weight': 1, 'layer': 1}
G76-G76 G605-G605 {'weight': 1, 'layer': 1}
G424-G424 H735-H735 {'weight': 0.9, 'layer': 3}
G520-G520 G545-G545 {'weight': 1, 'layer': 1}
G48-G48 G316-G316 {'weight': 1, 'layer': 1}
G137-G137 H538-H538 {'weight': 0.9, 'layer': 3}
G263-G263 G286-G286 {'weight': 1, 'layer': 1}
G263-G263 G429-G429 {'weight': 1, 'layer': 1}
G263-G263 H276-H276 {'weight': 0.9, 'layer': 3}
G51-G51 G66-G66 {'weight': 1, 'layer': 1}
G51-G51 G274-G274 {'weight': 1, 'layer': 1}
G51-G51 G778-G778 {'weight': 1, 'layer': 1}
G51-G51 H585-H585 {'weight': 0.9, 'layer': 3}
G51-G51 H128-H128 {'weight': 0.9, 'layer': 3}
G66-G66 G77-G77 {'weight': 1, 'layer': 1}
G66-G66 G197-G197 {'weight': 1, 'layer': 1}
G66-G66 G629-G629 {'weight': 1, 'layer': 1}
G66-G66 G631-G631 {'weight': 1, 'layer': 1}
G66-G66 G632-G632 {'weight': 1, 'layer': 1}
G66-G66 G812-G812 {'weight': 1, 'layer': 1}
G66-G66 G862-G862 {'weight': 1, 'layer': 1}
G66-G66 H916-H916 {'weight': 0.9, 'layer': 3}
G274-G274 G978-G978 {'weight': 1, 'layer': 1}
G274-G274 H213-H213 {'weight': 0.9, 'layer': 3}
G778-G778 H355-H355 {'weight': 0.9, 'layer': 3}
G92-G92 G523-G523 {'weight': 1, 'layer': 1}
G97-G97 G120-G120 {'weight': 1, 'layer': 1}
G97-G97 G966-G966 {'weight': 1, 'layer': 1}
G158-G158 G382-G382 {'weight': 1, 'layer': 1}
G158-G158 G449-G449 {'weight': 1, 'layer': 1}
G222-G222 G284-G284 {'weight': 1, 'layer': 1}
G222-G222 G323-G323 {'weight': 1, 'layer': 1}
G222-G222 G811-G811 {'weight': 1, 'layer': 1}
G222-G222 H777-H777 {'weight': 0.9, 'layer': 3}
G222-G222 H914-H914 {'weight': 0.9, 'layer': 3}
G255-G255 G353-G353 {'weight': 1, 'layer': 1}
G255-G255 G370-G370 {'weight': 1, 'layer': 1}
G255-G255 G455-G455 {'weight': 1, 'layer': 1}
G255-G255 G512-G512 {'weight': 1, 'layer': 1}
G419-G419 H777-H777 {'weight': 0.9, 'layer': 3}
G419-G419 H463-H463 {'weight': 0.9, 'layer': 3}
G493-G493 G496-G496 {'weight': 1, 'layer': 1}
G493-G493 G531-G531 {'weight': 1, 'layer': 1}
G504-G504 G566-G566 {'weight': 1, 'layer': 1}
G504-G504 G781-G781 {'weight': 1, 'layer': 1}
G54-G54 G326-G326 {'weight': 1, 'layer': 1}
G54-G54 G678-G678 {'weight': 1, 'layer': 1}
G54-G54 G890-G890 {'weight': 1, 'layer': 1}
G326-G326 G526-G526 {'weight': 1, 'layer': 1}
G182-G182 G657-G657 {'weight': 1, 'layer': 1}
G182-G182 H42-H42 {'weight': 0.9, 'layer': 3}
G199-G199 G628-G628 {'weight': 1, 'layer': 1}
G199-G199 G919-G919 {'weight': 1, 'layer': 1}
G96-G96 G244-G244 {'weight': 1, 'layer': 1}
G96-G96 G440-G440 {'weight': 1, 'layer': 1}
G96-G96 G486-G486 {'weight': 1, 'layer': 1}
G96-G96 G533-G533 {'weight': 1, 'layer': 1}
G96-G96 G994-G994 {'weight': 1, 'layer': 1}
G519-G519 G941-G941 {'weight': 1, 'layer': 1}
G306-G306 G674-G674 {'weight': 1, 'layer': 1}
G389-G389 G529-G529 {'weight': 1, 'layer': 1}
G258-G258 G393-G393 {'weight': 1, 'layer': 1}
G258-G258 G539-G539 {'weight': 1, 'layer': 1}
G258-G258 G859-G859 {'weight': 1, 'layer': 1}
G258-G258 G873-G873 {'weight': 1, 'layer': 1}
G258-G258 H635-H635 {'weight': 0.9, 'layer': 3}
G261-G261 G552-G552 {'weight': 1, 'layer': 1}
G261-G261 G816-G816 {'weight': 1, 'layer': 1}
G110-G110 G160-G160 {'weight': 1, 'layer': 1}
G110-G110 G218-G218 {'weight': 1, 'layer': 1}
G110-G110 G281-G281 {'weight': 1, 'layer': 1}
G110-G110 G349-G349 {'weight': 1, 'layer': 1}
G110-G110 G470-G470 {'weight': 1, 'layer': 1}
G110-G110 G515-G515 {'weight': 1, 'layer': 1}
G110-G110 G564-G564 {'weight': 1, 'layer': 1}
G110-G110 G758-G758 {'weight': 1, 'layer': 1}
G110-G110 G769-G769 {'weight': 1, 'layer': 1}
G110-G110 G840-G840 {'weight': 1, 'layer': 1}
G77-G77 G164-G164 {'weight': 1, 'layer': 1}
G77-G77 G184-G184 {'weight': 1, 'layer': 1}
G77-G77 G589-G589 {'weight': 1, 'layer': 1}
G77-G77 G659-G659 {'weight': 1, 'layer': 1}
G77-G77 G665-G665 {'weight': 1, 'layer': 1}
G77-G77 H109-H109 {'weight': 0.9, 'layer': 3}
G197-G197 G581-G581 {'weight': 1, 'layer': 1}
G629-G629 G717-G717 {'weight': 1, 'layer': 1}
G69-G69 G307-G307 {'weight': 1, 'layer': 1}
G69-G69 G876-G876 {'weight': 1, 'layer': 1}
G89-G89 G167-G167 {'weight': 1, 'layer': 1}
G216-G216 G691-G691 {'weight': 1, 'layer': 1}
G282-G282 G704-G704 {'weight': 1, 'layer': 1}
G282-G282 G837-G837 {'weight': 1, 'layer': 1}
G830-G830 H98-H98 {'weight': 0.9, 'layer': 3}
G93-G93 G99-G99 {'weight': 1, 'layer': 1}
G93-G93 G176-G176 {'weight': 1, 'layer': 1}
G93-G93 G186-G186 {'weight': 1, 'layer': 1}
G93-G93 G377-G377 {'weight': 1, 'layer': 1}
G93-G93 G601-G601 {'weight': 1, 'layer': 1}
G93-G93 G689-G689 {'weight': 1, 'layer': 1}
G93-G93 G802-G802 {'weight': 1, 'layer': 1}
G123-G123 G231-G231 {'weight': 1, 'layer': 1}
G123-G123 G233-G233 {'weight': 1, 'layer': 1}
G123-G123 G248-G248 {'weight': 1, 'layer': 1}
G123-G123 G577-G577 {'weight': 1, 'layer': 1}
G123-G123 H332-H332 {'weight': 0.9, 'layer': 3}
G332-G332 H616-H616 {'weight': 0.9, 'layer': 3}
G287-G287 G420-G420 {'weight': 1, 'layer': 1}
G732-G732 G851-G851 {'weight': 1, 'layer': 1}
G75-G75 G423-G423 {'weight': 1, 'layer': 1}
G75-G75 G838-G838 {'weight': 1, 'layer': 1}
G75-G75 H199-H199 {'weight': 0.9, 'layer': 3}
G423-G423 G782-G782 {'weight': 1, 'layer': 1}
G605-G605 H109-H109 {'weight': 0.9, 'layer': 3}
G164-G164 G188-G188 {'weight': 1, 'layer': 1}
G164-G164 G317-G317 {'weight': 1, 'layer': 1}
G665-G665 H344-H344 {'weight': 0.9, 'layer': 3}
G79-G79 G472-G472 {'weight': 1, 'layer': 1}
G472-G472 G756-G756 {'weight': 1, 'layer': 1}
G82-G82 G151-G151 {'weight': 1, 'layer': 1}
G82-G82 G448-G448 {'weight': 1, 'layer': 1}
G82-G82 G927-G927 {'weight': 1, 'layer': 1}
G151-G151 H775-H775 {'weight': 0.9, 'layer': 3}
G448-G448 G637-G637 {'weight': 1, 'layer': 1}
G448-G448 H789-H789 {'weight': 0.9, 'layer': 3}
G448-G448 H345-H345 {'weight': 0.9, 'layer': 3}
G131-G131 G163-G163 {'weight': 1, 'layer': 1}
G131-G131 G277-G277 {'weight': 1, 'layer': 1}
G131-G131 G401-G401 {'weight': 1, 'layer': 1}
G131-G131 G680-G680 {'weight': 1, 'layer': 1}
G131-G131 G729-G729 {'weight': 1, 'layer': 1}
G131-G131 G761-G761 {'weight': 1, 'layer': 1}
G191-G191 G604-G604 {'weight': 1, 'layer': 1}
G88-G88 G221-G221 {'weight': 1, 'layer': 1}
G88-G88 H850-H850 {'weight': 0.9, 'layer': 3}
G88-G88 H888-H888 {'weight': 0.9, 'layer': 3}
G167-G167 G321-G321 {'weight': 1, 'layer': 1}
G167-G167 G412-G412 {'weight': 1, 'layer': 1}
G167-G167 G483-G483 {'weight': 1, 'layer': 1}
G167-G167 G615-G615 {'weight': 1, 'layer': 1}
G167-G167 G650-G650 {'weight': 1, 'layer': 1}
G167-G167 G980-G980 {'weight': 1, 'layer': 1}
G167-G167 H753-H753 {'weight': 0.9, 'layer': 3}
G167-G167 H63-H63 {'weight': 0.9, 'layer': 3}
G622-G622 H678-H678 {'weight': 0.9, 'layer': 3}
G99-G99 G139-G139 {'weight': 1, 'layer': 1}
G99-G99 G305-G305 {'weight': 1, 'layer': 1}
G99-G99 G783-G783 {'weight': 1, 'layer': 1}
G176-G176 G445-G445 {'weight': 1, 'layer': 1}
G186-G186 G794-G794 {'weight': 1, 'layer': 1}
G186-G186 H720-H720 {'weight': 0.9, 'layer': 3}
G601-G601 G708-G708 {'weight': 1, 'layer': 1}
G149-G149 G642-G642 {'weight': 1, 'layer': 1}
G149-G149 G854-G854 {'weight': 1, 'layer': 1}
G149-G149 H968-H968 {'weight': 0.9, 'layer': 3}
G806-G806 H290-H290 {'weight': 0.9, 'layer': 3}
G486-G486 H966-H966 {'weight': 0.9, 'layer': 3}
G120-G120 G413-G413 {'weight': 1, 'layer': 1}
G120-G120 G982-G982 {'weight': 1, 'layer': 1}
G966-G966 H309-H309 {'weight': 0.9, 'layer': 3}
G198-G198 H140-H140 {'weight': 0.9, 'layer': 3}
G488-G488 G655-G655 {'weight': 1, 'layer': 1}
G488-G488 H166-H166 {'weight': 0.9, 'layer': 3}
G834-G834 G867-G867 {'weight': 1, 'layer': 1}
G920-G920 H931-H931 {'weight': 0.9, 'layer': 3}
G920-G920 H846-H846 {'weight': 0.9, 'layer': 3}
G139-G139 G508-G508 {'weight': 1, 'layer': 1}
G139-G139 H653-H653 {'weight': 0.9, 'layer': 3}
G305-G305 G663-G663 {'weight': 1, 'layer': 1}
G696-G696 H70-H70 {'weight': 0.9, 'layer': 3}
G623-G623 G648-G648 {'weight': 1, 'layer': 1}
G121-G121 G148-G148 {'weight': 1, 'layer': 1}
G121-G121 G210-G210 {'weight': 1, 'layer': 1}
G121-G121 G293-G293 {'weight': 1, 'layer': 1}
G121-G121 G325-G325 {'weight': 1, 'layer': 1}
G121-G121 G340-G340 {'weight': 1, 'layer': 1}
G121-G121 G375-G375 {'weight': 1, 'layer': 1}
G121-G121 G464-G464 {'weight': 1, 'layer': 1}
G121-G121 G661-G661 {'weight': 1, 'layer': 1}
G121-G121 G711-G711 {'weight': 1, 'layer': 1}
G121-G121 G713-G713 {'weight': 1, 'layer': 1}
G121-G121 G822-G822 {'weight': 1, 'layer': 1}
G121-G121 G856-G856 {'weight': 1, 'layer': 1}
G121-G121 G860-G860 {'weight': 1, 'layer': 1}
G121-G121 G945-G945 {'weight': 1, 'layer': 1}
G417-G417 H827-H827 {'weight': 0.9, 'layer': 3}
G684-G684 H40-H40 {'weight': 0.9, 'layer': 3}
G143-G143 G673-G673 {'weight': 1, 'layer': 1}
G465-G465 G607-G607 {'weight': 1, 'layer': 1}
G107-G107 G861-G861 {'weight': 1, 'layer': 1}
G160-G160 H71-H71 {'weight': 0.9, 'layer': 3}
G470-G470 G809-G809 {'weight': 1, 'layer': 1}
G564-G564 G568-G568 {'weight': 1, 'layer': 1}
G758-G758 H967-H967 {'weight': 0.9, 'layer': 3}
G461-G461 G487-G487 {'weight': 1, 'layer': 1}
G117-G117 G441-G441 {'weight': 1, 'layer': 1}
G441-G441 H847-H847 {'weight': 0.9, 'layer': 3}
G148-G148 G200-G200 {'weight': 1, 'layer': 1}
G148-G148 G207-G207 {'weight': 1, 'layer': 1}
G148-G148 G371-G371 {'weight': 1, 'layer': 1}
G148-G148 G842-G842 {'weight': 1, 'layer': 1}
G210-G210 G582-G582 {'weight': 1, 'layer': 1}
G340-G340 G436-G436 {'weight': 1, 'layer': 1}
G340-G340 G575-G575 {'weight': 1, 'layer': 1}
G340-G340 G606-G606 {'weight': 1, 'layer': 1}
G340-G340 G668-G668 {'weight': 1, 'layer': 1}
G340-G340 G690-G690 {'weight': 1, 'layer': 1}
G340-G340 G741-G741 {'weight': 1, 'layer': 1}
G340-G340 G797-G797 {'weight': 1, 'layer': 1}
G340-G340 G878-G878 {'weight': 1, 'layer': 1}
G711-G711 H423-H423 {'weight': 0.9, 'layer': 3}
G279-G279 G343-G343 {'weight': 1, 'layer': 1}
G279-G279 G364-G364 {'weight': 1, 'layer': 1}
G279-G279 G826-G826 {'weight': 1, 'layer': 1}
G233-G233 G891-G891 {'weight': 1, 'layer': 1}
G248-G248 G670-G670 {'weight': 1, 'layer': 1}
G124-G124 G225-G225 {'weight': 1, 'layer': 1}
G124-G124 G430-G430 {'weight': 1, 'layer': 1}
G225-G225 H456-H456 {'weight': 0.9, 'layer': 3}
G430-G430 G938-G938 {'weight': 1, 'layer': 1}
G125-G125 G159-G159 {'weight': 1, 'layer': 1}
G125-G125 G347-G347 {'weight': 1, 'layer': 1}
G125-G125 G398-G398 {'weight': 1, 'layer': 1}
G159-G159 G944-G944 {'weight': 1, 'layer': 1}
G347-G347 H336-H336 {'weight': 0.9, 'layer': 3}
G403-G403 G540-G540 {'weight': 1, 'layer': 1}
G403-G403 G557-G557 {'weight': 1, 'layer': 1}
G403-G403 H131-H131 {'weight': 0.9, 'layer': 3}
G403-G403 H773-H773 {'weight': 0.9, 'layer': 3}
G155-G155 G242-G242 {'weight': 1, 'layer': 1}
G155-G155 G865-G865 {'weight': 1, 'layer': 1}
G155-G155 H312-H312 {'weight': 0.9, 'layer': 3}
G397-G397 H974-H974 {'weight': 0.9, 'layer': 3}
G277-G277 G554-G554 {'weight': 1, 'layer': 1}
G401-G401 H818-H818 {'weight': 0.9, 'layer': 3}
G680-G680 G736-G736 {'weight': 1, 'layer': 1}
G680-G680 H857-H857 {'weight': 0.9, 'layer': 3}
G680-G680 H186-H186 {'weight': 0.9, 'layer': 3}
G729-G729 H407-H407 {'weight': 0.9, 'layer': 3}
G157-G157 G181-G181 {'weight': 1, 'layer': 1}
G157-G157 G204-G204 {'weight': 1, 'layer': 1}
G220-G220 G467-G467 {'weight': 1, 'layer': 1}
G220-G220 G913-G913 {'weight': 1, 'layer': 1}
G223-G223 G478-G478 {'weight': 1, 'layer': 1}
G223-G223 G620-G620 {'weight': 1, 'layer': 1}
G223-G223 G726-G726 {'weight': 1, 'layer': 1}
G223-G223 G748-G748 {'weight': 1, 'layer': 1}
G223-G223 G882-G882 {'weight': 1, 'layer': 1}
G223-G223 G997-G997 {'weight': 1, 'layer': 1}
G138-G138 G509-G509 {'weight': 1, 'layer': 1}
G240-G240 H615-H615 {'weight': 0.9, 'layer': 3}
G406-G406 G959-G959 {'weight': 1, 'layer': 1}
G603-G603 H906-H906 {'weight': 0.9, 'layer': 3}
G719-G719 G752-G752 {'weight': 1, 'layer': 1}
G509-G509 H325-H325 {'weight': 0.9, 'layer': 3}
G508-G508 H459-H459 {'weight': 0.9, 'layer': 3}
G140-G140 G535-G535 {'weight': 1, 'layer': 1}
G140-G140 G910-G910 {'weight': 1, 'layer': 1}
G144-G144 G639-G639 {'weight': 1, 'layer': 1}
G144-G144 G789-G789 {'weight': 1, 'layer': 1}
G144-G144 G957-G957 {'weight': 1, 'layer': 1}
G639-G639 H348-H348 {'weight': 0.9, 'layer': 3}
G200-G200 G363-G363 {'weight': 1, 'layer': 1}
G200-G200 G852-G852 {'weight': 1, 'layer': 1}
G207-G207 G418-G418 {'weight': 1, 'layer': 1}
G150-G150 G475-G475 {'weight': 1, 'layer': 1}
G933-G933 H19-H19 {'weight': 0.9, 'layer': 3}
G933-G933 H20-H20 {'weight': 0.9, 'layer': 3}
G242-G242 H687-H687 {'weight': 0.9, 'layer': 3}
G865-G865 H752-H752 {'weight': 0.9, 'layer': 3}
G988-G988 H30-H30 {'weight': 0.9, 'layer': 3}
G181-G181 G437-G437 {'weight': 1, 'layer': 1}
G181-G181 G767-G767 {'weight': 1, 'layer': 1}
G181-G181 G929-G929 {'weight': 1, 'layer': 1}
G204-G204 G593-G593 {'weight': 1, 'layer': 1}
G382-G382 G428-G428 {'weight': 1, 'layer': 1}
G188-G188 G324-G324 {'weight': 1, 'layer': 1}
G188-G188 G439-G439 {'weight': 1, 'layer': 1}
G188-G188 G918-G918 {'weight': 1, 'layer': 1}
G317-G317 G337-G337 {'weight': 1, 'layer': 1}
G317-G317 G373-G373 {'weight': 1, 'layer': 1}
G317-G317 G872-G872 {'weight': 1, 'layer': 1}
G317-G317 G968-G968 {'weight': 1, 'layer': 1}
G344-G344 H281-H281 {'weight': 0.9, 'layer': 3}
G414-G414 G750-G750 {'weight': 1, 'layer': 1}
G414-G414 H582-H582 {'weight': 0.9, 'layer': 3}
G321-G321 G962-G962 {'weight': 1, 'layer': 1}
G321-G321 H901-H901 {'weight': 0.9, 'layer': 3}
G483-G483 G503-G503 {'weight': 1, 'layer': 1}
G483-G483 G560-G560 {'weight': 1, 'layer': 1}
G483-G483 G645-G645 {'weight': 1, 'layer': 1}
G251-G251 G669-G669 {'weight': 1, 'layer': 1}
